event,weight,id,parent_id,pt,eta,phi,momentum,mass,decay_x_m,decay_y_m,decay_z_m,L_xyz_m,L_xy_m
232,1,-9900015,-521,3.81438,-3.16764,2.87954,45.3784,4,-0.18813,0.0505346,-2.31104,2.30987,0.194161
233,1,9900015,521,6.88779,-2.02891,1.95169,26.6463,4,-0.0466837,0.116192,-0.467875,0.480757,0.124271
233,1,-9900015,-521,4.28791,-0.0609313,-1.97287,4.29587,4,-0.689051,-1.62017,-0.107258,1.76343,1.76016
234,1,-9900015,-521,4.24141,2.53073,2.55566,26.8106,4,-0.45142,0.299593,3.38157,3.42405,0.541681
235,1,-9900015,-521,4.6455,3.25906,0.420441,60.5389,4,0.224229,0.10026,3.19146,3.20046,0.24559
235,1,9900015,521,13.2899,0.581269,2.61754,15.599,4,-1.3497,0.780055,0.958033,1.82968,1.55883
236,1,-9900015,-521,4.43956,-2.02959,1.59376,17.1864,4,-0.00709085,0.309761,-1.15896,1.19865,0.309633
238,1,-9900015,-521,9.44338,-2.22023,3.1321,43.9967,4,-0.651675,0.00617649,-2.96557,3.03555,0.651545
239,1,-9900015,-521,15.5024,-2.87899,-1.99088,138.379,4,-0.0610565,-0.136806,-1.32903,1.32863,0.148844
240,1,-9900015,-521,5.18375,3.92231,0.836563,130.985,4,3.55897,3.9432,134.116,134.214,5.31152
241,1,9900015,521,10.4194,0.863723,2.97607,14.5537,4,-2.61489,0.436757,2.58552,3.70119,2.6498
242,1,9900015,521,4.1853,3.98092,0.397539,112.135,4,1.51946,0.638022,44.1226,44.1523,1.64794
242,1,-9900015,-521,13.4526,5.59279,-1.81718,1805.94,4,-1.54273,-6.13384,849.074,848.63,6.32154
248,1,9900015,521,8.52078,-3.90574,-2.20404,211.771,4,-1.26454,-1.72259,-53.0728,53.0601,2.13492
248,1,-9900015,-521,7.12838,-4.77194,1.587,421.134,4,-0.0129695,0.80227,-47.3955,47.3902,0.802156
249,1,-9900015,-521,31.3548,-0.282494,-0.947593,32.6143,4,10.2039,-14.1967,-5.00481,18.1812,17.4791
251,1,9900015,521,1.62504,0.416906,-0.824978,1.76832,4,0.788275,-0.853283,0.498474,1.26407,1.16165
252,1,9900015,521,10.6097,-1.42634,-1.26958,23.3606,4,0.784033,-2.52354,-5.18376,5.81694,2.64188
253,1,-9900015,-521,16.2057,-2.92603,0.283785,151.58,4,1.36631,0.398324,-13.2352,13.2855,1.42037
256,1,-9900015,-521,15.6949,-1.81135,-0.530279,49.2986,4,1.87452,-1.09873,-6.46828,6.79998,2.16487
256,1,9900015,521,16.9749,-0.180671,-3.05377,17.2527,4,-1.07164,-0.094365,-0.19542,1.0933,1.07569
257,1,-9900015,-521,8.2817,3.66775,0.205957,162.277,4,0.779096,0.162744,15.5758,15.5909,0.795669
259,1,9900015,521,9.00113,-1.48735,0.950178,20.9336,4,2.44809,3.42498,-8.84023,9.78525,4.20751
261,1,-9900015,-521,5.59707,1.17038,-2.74931,9.8885,4,-0.363461,-0.150181,0.572673,0.692425,0.391925
262,1,-9900015,-521,8.39819,-1.64859,0.91335,22.6413,4,0.0863459,0.111811,-0.353664,0.380314,0.141068
264,1,9900015,521,8.16548,0.539256,-3.10783,9.38177,4,-2.05362,-0.0694702,1.16264,2.35941,2.05352
265,1,9900015,521,5.57988,2.59792,1.90373,37.6927,4,-0.149993,0.433622,3.06489,3.09149,0.457651
269,1,9900015,521,6.00478,-2.66801,1.18884,43.4767,4,0.717037,1.78486,-13.7933,13.9198,1.92253
271,1,9900015,521,13.612,-1.05345,-0.521531,21.8899,4,4.15257,-2.38591,-6.03156,7.69885,4.78747
274,1,9900015,521,6.60791,3.75891,-1.29597,141.822,4,0.0146806,-0.052763,1.17661,1.14626,0.0534077
275,1,-9900015,-521,8.64558,-0.315744,0.525698,9.08013,4,0.53705,0.3115,-0.199355,0.650455,0.619326
276,1,9900015,521,13.568,-3.42311,0.375244,208.25,4,2.17357,0.856231,-35.7799,35.8453,2.3354
276,1,-9900015,-521,13.2755,0.586473,-2.27191,15.6248,4,-0.430113,-0.509482,0.413903,0.782348,0.664719
278,1,-9900015,-521,6.78329,-1.77663,-2.89037,20.6181,4,-1.64219,-0.421495,-4.86637,5.15239,1.69512
278,1,9900015,521,16.6815,0.599523,0.0501107,19.7703,4,8.81296,0.442368,5.61264,10.4491,8.81657
279,1,9900015,521,17.2947,0.346378,1.69505,18.3426,4,-0.270218,2.16315,0.770393,2.31001,2.17804
282,1,9900015,521,11.1018,-1.8682,3.00405,36.8084,4,-4.48898,0.62141,-14.3256,15.0208,4.53044
283,1,9900015,521,8.52948,2.94759,-2.38196,81.5092,4,-0.220826,-0.209736,2.89452,2.90941,0.304454
283,1,-9900015,-521,12.7307,2.26925,-0.134414,62.2248,4,3.20455,-0.4335,15.4721,15.7949,3.23151
285,1,-9900015,-521,9.13128,-2.0711,1.67823,36.7972,4,-0.0232889,0.215928,-0.847817,0.875165,0.217173
286,1,9900015,521,10.5503,2.61406,0.535451,72.4149,4,0.251091,0.14896,1.98261,2.00294,0.291812
286,1,-9900015,-521,12.0121,0.945079,-2.20875,17.7879,4,-3.12717,-4.21814,5.73501,7.77503,5.25044
287,1,-9900015,-521,11.6087,1.30293,0.475188,22.9375,4,0.436469,0.224603,0.83647,0.968057,0.489933
288,1,-9900015,-531,12.2689,-3.1855,1.39522,148.58,4,0.0374078,0.210629,-2.58152,2.58385,0.213359
288,1,9900015,531,7.93719,-0.471701,-2.18687,8.8367,4,-1.17586,-1.66076,-0.995894,2.26513,2.03456
289,1,-9900015,-521,7.98459,2.11332,1.44007,33.5213,4,0.122699,0.933333,3.83825,3.95121,0.941157
290,1,9900015,521,7.83498,-4.4189,-0.208572,325.22,4,0.227167,-0.0480508,-9.63539,9.62917,0.23198
291,1,-9900015,-521,5.59336,1.69885,-0.743715,15.8028,4,0.425989,-0.391924,1.52956,1.63482,0.578642
292,1,-9900015,-521,5.32521,2.79689,-0.98337,43.8119,4,1.80606,-2.71198,26.6077,26.7914,3.25642
293,1,-9900015,-521,12.044,-0.72526,0.132,15.3529,4,1.33029,0.176653,-1.06089,1.71024,1.34165
293,1,9900015,521,10.6599,-3.02302,-2.18728,109.808,4,-4.18485,-5.90562,-74.2068,74.5579,7.23793
294,1,9900015,521,9.27387,-3.41856,2.97736,141.697,4,-0.0160367,0.00267207,-0.249969,0.232147,0.0151937
294,1,-9900015,-521,6.94462,-4.22266,-0.280866,236.913,4,0.0719498,-0.0206615,-2.55685,2.5189,0.0738363
295,1,-9900015,-521,9.28635,-1.44927,3.07966,20.8698,4,-4.39529,0.272529,-8.86314,9.89606,4.40341
297,1,9900015,521,11.5397,1.73638,-2.14045,33.7704,4,-0.56507,-0.88238,2.88105,3.05714,1.04466
297,1,-9900015,-521,14.2187,1.22121,1.42365,26.2062,4,1.58196,10.6761,16.7094,19.8808,10.7867
298,1,9900015,521,9.5789,4.09144,3.03394,286.614,4,-1.16387,0.125899,35.0118,34.9895,1.16938
299,1,9900015,521,11.2322,-2.30836,1.86229,57.0446,4,-0.0778542,0.259529,-1.34913,1.37533,0.270806
300,1,-9900015,-521,5.47403,-1.8891,2.68469,18.5149,4,-1.58455,0.778964,-5.705,5.97097,1.76535
300,1,9900015,521,6.34061,1.2925,-1.0288,12.4164,4,0.604279,-1.00355,1.97229,2.29386,1.17139
301,1,-9900015,-521,5.74212,2.46645,2.78196,34.0665,4,-0.122306,0.0459755,0.764007,0.774579,0.13056
302,1,-9900015,-521,6.21148,-5.59815,0.27535,838.336,4,0.288477,0.0817823,-40.4564,40.245,0.298187
302,1,9900015,521,5.60341,-4.09134,-2.1596,167.645,4,-0.367391,-0.550152,-19.7812,19.7903,0.661479
303,1,-9900015,-521,14.8481,-1.1423,-1.09124,25.6355,4,1.79526,-3.45209,-5.47633,6.71731,3.89066
304,1,-9900015,-521,10.6777,-2.6042,-2.20811,72.578,4,-1.47797,-1.9962,-16.6991,16.88,2.48339
304,1,9900015,521,24.8751,-1.06387,-0.216875,40.331,4,10.5495,-2.32423,-13.786,17.4984,10.7925
307,1,9900015,521,7.13017,3.2962,-2.73755,96.4244,4,-2.51229,-1.07399,36.8475,36.9345,2.73115
308,1,-9900015,-521,10.7438,-2.45378,0.313254,62.9487,4,6.11818,1.98178,-37.1274,37.6778,6.43067
309,1,-9900015,-521,7.19803,2.16269,1.3916,31.7055,4,0.0542618,0.297649,1.2968,1.31862,0.299363
309,1,9900015,521,7.21794,-0.194128,-2.26949,7.35437,4,-1.37878,-1.64126,-0.418648,2.18345,2.14294
310,1,-9900015,-521,14.4695,-1.25694,-2.54817,27.4862,4,-1.35445,-0.913582,-2.63869,3.09784,1.63079
313,1,-9900015,-521,9.13171,-3.66589,2.2949,178.6,4,-0.673542,0.761594,-19.8611,19.8692,1.0159
314,1,-9900015,-521,13.2889,0.353425,1.81738,14.1275,4,-0.835317,3.3185,1.23479,3.63765,3.42171
315,1,-9900015,-521,8.32094,-1.58096,3.11686,21.0745,4,-5.36741,0.132788,-12.4934,13.5979,5.36894
316,1,9900015,521,8.0527,4.40404,0.333266,329.326,4,3.61816,1.25273,156.532,156.489,3.82648
317,1,-9900015,-521,9.93604,0.510096,2.12676,11.257,4,-0.616792,0.992527,0.622266,1.32177,1.16667
317,1,9900015,521,8.51749,-0.667781,-0.921493,10.4882,4,0.832455,-1.09674,-0.989365,1.69398,1.37568
318,1,-9900015,-521,9.26379,1.67795,-2.90674,25.6668,4,-0.837444,-0.200249,2.22486,2.38286,0.860035
319,1,-9900015,-521,11.0282,-1.3361,-0.600871,22.4262,4,2.89398,-1.98352,-6.21231,7.13336,3.50787
320,1,-9900015,-521,7.11616,-2.9147,2.6803,65.8158,4,-0.578976,0.287766,-5.94483,5.97564,0.6461
321,1,-9900015,-521,12.8698,1.63475,2.155,34.2544,4,-3.92335,5.9338,17.546,18.9294,7.11205
322,1,-9900015,-521,8.36452,3.16526,-0.741726,99.2747,4,0.66222,-0.606732,10.6224,10.6471,0.897087
322,1,9900015,521,8.83392,3.84033,2.7489,205.664,4,-2.58126,1.06901,64.9962,64.9505,2.78984
323,1,9900015,521,10.0041,-2.99564,-1.16507,100.283,4,0.724825,-1.68729,-18.3161,18.3955,1.83513
324,1,9900015,521,12.4505,-0.779119,-2.52801,16.4244,4,-1.02179,-0.719577,-1.07523,1.64827,1.24946
325,1,-9900015,-521,12.8985,-1.1627,1.94146,22.6446,4,-2.36046,6.07356,-9.40227,11.4367,6.5144
326,1,-9900015,-521,5.231,3.02312,1.15634,53.8895,4,0.0637546,0.144925,1.62347,1.63062,0.158282
327,1,-9900015,-521,7.14993,3.60931,2.65368,132.158,4,-4.5342,2.40621,94.7376,94.8494,5.1315
329,1,-9900015,-521,8.80796,-0.659438,0.366514,10.7935,4,3.40021,1.3053,-2.57968,4.462,3.64119
331,1,-9900015,-521,9.22727,0.962562,-1.52881,13.8423,4,0.270239,-6.43069,7.19737,9.65434,6.43557
331,1,9900015,521,12.7567,0.955361,2.27298,19.0348,4,-1.00321,1.18587,1.72001,2.31491,1.5514
332,1,9900015,521,8.63651,-1.55737,-3.01003,21.4056,4,-1.70273,-0.225264,-3.8951,4.25594,1.71715
333,1,9900015,521,10.3246,2.36374,0.754346,55.3642,4,1.95975,1.84165,14.1672,14.4121,2.68763
334,1,9900015,521,8.09445,-1.29578,-1.73689,15.8956,4,-0.320169,-1.90988,-3.27249,3.79928,1.9347
335,1,-9900015,-521,9.00942,-3.9538,-0.0898422,234.931,4,2.89753,-0.261049,-75.805,75.8454,2.90862
336,1,-9900015,-521,10.1919,-3.56245,-1.79555,179.774,4,-0.0889531,-0.389352,-7.03288,7.03294,0.398718
338,1,-9900015,-521,7.03589,1.70327,0.287702,19.9606,4,0.125917,0.0372683,0.348645,0.372298,0.13123
338,1,9900015,521,5.40032,-0.792502,2.54163,7.18682,4,-2.95618,2.02228,-3.14511,4.76653,3.58167
339,1,9900015,521,5.25114,-0.458826,1.10232,5.81364,4,0.864484,1.70826,-0.909596,2.11939,1.91432
340,1,-9900015,-521,8.13625,2.48054,1.88363,48.9452,4,-0.538968,1.66631,10.3888,10.5353,1.7513
341,1,9900015,521,10.3838,3.77883,-1.79521,227.341,4,-0.519729,-2.2774,51.09,51.1215,2.33498
342,1,-9900015,-521,10.7727,-2.75232,-2.112,84.7958,4,-2.43689,-4.05409,-36.9312,37.2227,4.72887
343,1,9900015,521,11.7712,1.83957,1.24943,37.9782,4,0.397282,1.19347,3.85829,4.05546,1.25698
343,1,-9900015,-521,15.4161,0.290431,-0.994708,16.0708,4,0.0267865,-0.0412652,0.0145024,0.0509626,0.0488863
344,1,-9900015,-521,5.6095,-1.81803,-1.95185,17.7317,4,-0.272704,-0.680727,-2.19883,2.31686,0.732949
345,1,-9900015,-521,5.08886,-2.51926,-1.55416,31.8052,4,0.0251481,-1.50653,-9.29608,9.40731,1.50518
345,1,9900015,521,8.22363,0.953682,3.03094,12.2555,4,-1.05419,0.117067,1.17196,1.57981,1.06008
349,1,-9900015,-521,7.52263,2.06052,2.60214,30.0056,4,-1.69639,1.01591,7.6357,7.87896,1.97532
349,1,9900015,521,11.7358,2.70872,-0.836239,88.4686,4,1.07231,-1.18728,11.9536,12.059,1.59969
350,1,9900015,521,12.9973,-1.68825,1.61349,36.3591,4,-0.0319603,0.74538,-1.94928,2.08233,0.744372
351,1,9900015,521,11.9857,-2.99083,2.7253,119.572,4,-2.21137,0.977731,-23.9997,24.1194,2.41769
352,1,9900015,521,3.68344,1.41665,0.217895,8.04056,4,0.426913,0.0945588,0.848503,0.953614,0.436857
353,1,-9900015,-521,10.1822,-2.26867,1.14237,49.7401,4,0.798949,1.74882,-9.19311,9.38168,1.92051
354,1,-9900015,-521,8.53045,-4.30666,1.4928,316.503,4,0.0607398,0.77886,-28.9714,28.9217,0.779504
356,1,9900015,521,11.0352,-2.72009,2.71375,84.1302,4,-0.225714,0.102838,-1.87438,1.88395,0.247115
356,1,-9900015,-521,7.09673,1.96403,-0.104094,25.7906,4,0.249896,-0.0261725,0.877708,0.91045,0.250526
361,1,-9900015,-521,21.1598,-1.86545,0.0460036,69.9715,4,3.3546,0.154441,-10.5858,11.0816,3.35112
362,1,-9900015,-521,6.19063,2.29031,1.22864,30.889,4,0.195681,0.549131,2.84809,2.89719,0.580643
362,1,9900015,521,9.73452,0.150424,-2.07013,9.84486,4,-4.75848,-8.72408,1.50046,10.0496,9.93699
363,1,9900015,521,12.6974,2.53833,-0.472106,80.8662,4,0.326758,-0.166794,2.30764,2.33207,0.366176
364,1,-9900015,-521,7.08417,0.634985,-0.359321,8.561,4,1.38604,-0.52073,1.00437,1.78725,1.47894
364,1,9900015,521,7.31168,-1.16957,-3.09961,12.9091,4,-0.407514,-0.0171202,-0.593473,0.720103,0.407864
366,1,-9900015,-521,1.4903,2.09446,1.02467,6.14314,4,0.291151,0.479049,2.24169,2.31021,0.560445
369,1,-9900015,-521,3.80518,2.39974,0.936834,21.1397,4,0.929676,1.26447,8.57663,8.71832,1.56931
369,1,9900015,521,7.58162,2.60555,-3.10875,51.6024,4,-0.18792,-0.0062219,1.26615,1.27513,0.187347
371,1,9900015,521,6.52956,3.09274,2.43076,72.0952,4,-0.427596,0.368163,6.20472,6.22908,0.564158
372,1,-9900015,-521,10.4025,-1.61478,-2.93969,27.1802,4,-0.424193,-0.0868302,-1.04519,1.13109,0.432894
373,1,9900015,521,8.19193,3.39639,-0.267842,122.427,4,1.50009,-0.411712,23.1872,23.1774,1.55086
375,1,9900015,521,4.77087,3.31524,-2.01501,65.7555,4,-0.428123,-0.899478,13.6952,13.7246,0.995781
376,1,9900015,521,7.83269,0.097351,1.78823,7.86983,4,-0.317292,1.43576,0.143466,1.47642,1.46945
377,1,-9900015,-521,4.01913,2.32485,-1.15802,20.7447,4,0.109878,-0.250847,1.38626,1.41132,0.273433
377,1,9900015,521,8.78564,-0.894881,2.4074,12.5446,4,-0.207257,0.187001,-0.284434,0.397736,0.278556
379,1,9900015,521,10.8961,-1.29128,-0.957162,21.3147,4,0.055795,-0.0792472,-0.163201,0.187112,0.0956513
381,1,9900015,521,9.73247,-0.439454,-0.694029,10.6875,4,0.281859,-0.234559,-0.166348,0.402243,0.3663
381,1,-9900015,-521,6.23912,0.687853,1.88996,7.77423,4,-1.18454,3.58457,2.80657,4.70345,3.7747
382,1,9900015,521,6.09132,3.41345,-0.915713,92.5969,4,0.339955,-0.442442,8.4624,8.4737,0.557428
383,1,-9900015,-521,11.1522,0.0799075,-1.53114,11.1879,4,0.0791618,-2.0019,0.160226,2.00699,2.0006
384,1,-9900015,-521,12.8672,3.30405,1.69993,175.376,4,-0.299124,2.30362,31.5755,31.6564,2.3226
385,1,-9900015,-521,9.67324,-2.12449,-3.08791,41.0538,4,-6.44716,-0.346431,-26.6301,27.4013,6.45639
389,1,-9900015,-521,11.9585,-1.58445,-0.20363,30.3846,4,0.456843,-0.0943433,-1.08958,1.18473,0.466277
389,1,9900015,521,8.44001,-2.33735,3.06805,44.1007,4,-1.08253,0.0796865,-5.56753,5.66144,1.08349
390,1,-9900015,-521,5.36893,-1.97788,2.13569,19.7732,4,-1.29546,2.04403,-8.57778,8.91178,2.41978
391,1,9900015,521,9.4774,1.251,2.30929,17.9125,4,-0.51852,0.56975,1.23552,1.45402,0.769315
391,1,-9900015,-521,6.60503,1.34515,-0.526248,13.5379,4,1.22045,-0.709078,2.52547,2.89119,1.41059
392,1,-9900015,-521,7.29525,3.55829,0.971933,128.147,4,2.91942,4.27775,90.8266,90.9719,5.1789
393,1,-9900015,-521,6.315,0.161155,-0.170009,6.39718,4,2.0946,-0.359686,0.343963,2.15219,2.12454
394,1,-9900015,-521,9.15953,-1.89296,-1.21336,31.0949,4,1.7096,-4.57765,-15.8524,16.586,4.8857
395,1,-9900015,-521,19.0789,2.92344,0.398971,177.995,4,6.05614,2.55316,60.9623,61.2989,6.57048
396,1,-9900015,-521,6.97366,3.44748,-0.615975,109.671,4,0.72708,-0.514674,13.9812,14.007,0.890663
397,1,-9900015,-521,6.51625,1.64518,3.03354,17.5122,4,-2.01703,0.218817,5.06114,5.45144,2.02847
401,1,-9900015,-521,8.61451,2.32182,2.64823,44.3315,4,-0.00728725,0.00384329,0.0419328,0.0368899,0.00716845
405,1,9900015,521,9.04062,2.35208,-3.10025,47.9268,4,-3.77043,-0.155965,19.646,20.0046,3.77354
406,1,9900015,521,5.64697,-5.14336,-2.39735,483.653,4,-0.117399,-0.108098,-13.6678,13.6629,0.159524
406,1,-9900015,-521,8.04223,-2.6477,1.37817,57.0692,4,0.124287,0.636925,-4.55927,4.60015,0.648255
408,1,-9900015,-521,10.6777,-0.108298,-0.294289,10.7404,4,5.80612,-1.75955,-0.658237,6.1003,6.06471
409,1,-9900015,-521,6.7677,-1.45063,2.42934,15.2281,4,-2.82628,2.44011,-7.52629,8.39921,3.7328
410,1,-9900015,-521,18.6607,0.00949929,-2.07119,18.6615,4,-0.0213746,-0.0387027,0.000391625,0.0409398,0.0409379
412,1,-9900015,-521,9.50572,0.604071,-2.02415,11.2934,4,-0.685111,-1.40629,1.00327,1.85664,1.56274
415,1,9900015,521,6.20669,0.973748,2.86305,9.38922,4,-1.73597,0.496438,2.04946,2.73117,1.80542
415,1,-9900015,-521,8.24143,-1.17073,-0.251288,14.5646,4,1.05236,-0.270291,-1.58319,1.91843,1.08555
416,1,9900015,521,15.668,-1.35511,0.786067,32.3942,4,1.48738,1.48936,-3.80902,4.35107,2.10446
416,1,-9900015,-521,8.23676,-1.73508,2.37228,24.0751,4,-0.559679,0.541901,-2.13966,2.27616,0.77874
418,1,9900015,521,2.22102,5.40718,-0.470554,247.651,4,0.0818571,-0.0416531,10.2424,10.238,0.0918185
419,1,-9900015,-521,8.42538,-0.658739,-0.210741,10.3205,4,2.21126,-0.472887,-1.59942,2.76718,2.25905
419,1,9900015,521,6.27551,-1.21615,2.88905,11.5173,4,-0.523153,0.135094,-0.83161,0.990597,0.539754
420,1,-9900015,-521,5.02055,1.9124,-2.15516,17.3637,4,-0.137486,-0.207869,0.825102,0.86175,0.249166
421,1,-9900015,-521,8.81512,-1.32469,0.909305,17.7489,4,1.78927,2.29834,-5.09012,5.86411,2.91246
422,1,9900015,521,2.47902,-1.18508,2.83053,4.43333,4,-0.00968041,0.00310751,-0.0151116,0.0181183,0.0101314
423,1,9900015,521,7.84604,-1.70003,-2.57576,22.1917,4,-5.90859,-3.75248,-18.5189,19.795,6.99868
424,1,-9900015,-521,4.37567,2.36182,2.58091,23.4196,4,-0.141757,0.0889219,0.879848,0.890503,0.16638
425,1,-9900015,-521,15.9365,-3.19318,-1.51637,194.48,4,0.210269,-3.85934,-47.0087,47.1638,3.86479
427,1,-9900015,-521,10.1753,-3.84347,-1.58241,237.635,4,-0.00442512,-0.381744,-8.90781,8.91346,0.381664
428,1,9900015,521,6.89768,-1.4537,0.242819,15.5633,4,8.36849,2.0728,-17.4379,19.449,8.61984
429,1,-9900015,-521,19.1412,-1.6395,2.93332,51.1709,4,-4.46928,0.944843,-11.326,12.1959,4.56205
429,1,9900015,521,3.22522,0.808651,-0.239173,4.33847,4,0.0632004,-0.0152235,0.0584591,0.0864143,0.0642405
431,1,9900015,521,7.76728,-0.545716,-1.88533,8.95284,4,-0.772659,-2.37367,-1.43115,2.8733,2.49281
432,1,9900015,521,18.839,2.29111,1.85231,94.0732,4,-2.134,7.37902,37.5802,38.354,7.68075
434,1,9900015,521,2.82571,-2.61537,-1.169,19.4203,4,0.519292,-1.22205,-9.02838,9.12486,1.3277
435,1,-9900015,-521,10.7311,1.53943,-0.418932,26.1648,4,1.59558,-0.710496,3.88387,4.25658,1.74578
435,1,9900015,521,16.1268,-0.303117,-2.89428,16.8734,4,-9.87542,-2.49318,-3.13474,10.6502,10.179
437,1,9900015,521,15.4006,3.70303,-1.6951,312.591,4,-0.389709,-3.11908,63.7242,63.7965,3.14309
437,1,-9900015,-521,30.338,1.06128,0.906722,49.0881,4,13.2688,16.9535,27.3853,34.8301,21.5261
438,1,9900015,521,8.53232,-0.0720599,1.01184,8.55448,4,0.112157,0.179301,-0.0152553,0.211968,0.211419
438,1,-9900015,-521,10.6668,1.46853,-2.44751,24.3902,4,-1.38221,-1.15043,3.69801,4.10938,1.79719
440,1,9900015,521,8.91959,-1.63925,0.562344,23.8396,4,4.55055,2.86788,-13.3321,14.3755,5.37861
441,1,-9900015,-521,7.84251,2.30523,2.51004,39.7073,4,-2.27795,1.66638,14.0083,14.2859,2.82159
444,1,-9900015,-521,12.2702,-1.56553,-2.71789,30.6401,4,-12.3117,-5.55254,-30.903,33.7182,13.5029
444,1,9900015,521,4.62773,-2.13305,0.91269,19.8046,4,0.312833,0.404688,-2.12823,2.18603,0.51081
445,1,9900015,521,7.31304,3.06354,-0.557352,78.4321,4,2.51716,-1.56876,31.6727,31.801,2.96514
445,1,-9900015,-521,6.66848,2.96495,3.04245,64.835,4,-1.93418,0.19237,18.7973,18.8915,1.94305
447,1,9900015,521,18.0406,-0.29667,-1.93366,18.8404,4,-3.78208,-9.96119,-3.2076,11.1274,10.655
447,1,-9900015,-521,14.2299,-0.402014,1.71412,15.3953,4,-0.407079,2.81926,-1.17636,3.07838,2.84534
448,1,9900015,521,12.5592,0.329948,-2.4389,13.2491,4,-4.63259,-3.92335,2.03957,6.40368,6.07025
449,1,9900015,521,17.1783,-1.60079,0.954014,44.3089,4,0.412422,0.581817,-1.69595,1.83347,0.710828
452,1,-9900015,-521,7.31879,1.93102,0.0478807,25.7678,4,0.0677052,0.00325855,0.228888,0.238045,0.0676114
453,1,9900015,521,6.48261,-1.89743,0.046632,22.1014,4,1.08743,0.0507517,-3.54825,3.71089,1.08845
454,1,-9900015,-521,13.4626,-3.28764,2.81438,180.513,4,-2.5924,0.879724,-36.6037,36.6756,2.73526
454,1,9900015,521,16.035,-3.89097,0.0336395,392.688,4,1.07528,0.0361088,-26.3266,26.3075,1.07424
455,1,-9900015,-521,4.51628,-6.7633,-0.853896,1954.41,4,0.156121,-0.179129,-102.816,102.656,0.237219
456,1,-9900015,-521,5.03768,-1.87561,-1.38969,16.821,4,0.356656,-1.94776,-6.30748,6.60708,1.97874
458,1,-9900015,-521,11.5422,0.0704734,-2.61919,11.5709,4,-0.723923,-0.416805,0.0589162,0.837374,0.835298
459,1,-9900015,-521,8.0077,0.783025,-1.7287,10.5906,4,-0.0483536,-0.303055,0.265716,0.404019,0.305485
459,1,9900015,521,15.8283,2.94744,-0.48511,151.237,4,1.34995,-0.711632,14.5022,14.563,1.52415
460,1,-9900015,-521,14.7109,-1.28858,2.25687,28.7106,4,-0.153195,0.187108,-0.405293,0.471946,0.241819
461,1,-9900015,-521,6.89681,-0.724539,-0.716913,8.78767,4,0.496547,-0.43283,-0.520206,0.838848,0.658352
465,1,9900015,521,5.15625,-0.231211,1.95084,5.29469,4,-0.791158,1.98072,-0.497509,2.18981,2.13256
465,1,-9900015,-521,16.6804,-0.915775,-1.1953,24.1776,4,2.09898,-5.32469,-6.00537,8.29555,5.7232
466,1,-9900015,-521,6.29301,-2.80465,1.99688,52.1749,4,-0.332617,0.73378,-6.63013,6.65973,0.803253
467,1,-9900015,-521,16.801,1.19673,-0.0435527,30.3381,4,1.84809,-0.0805548,2.78137,3.33813,1.84863
468,1,-9900015,-521,6.73312,0.973233,-2.76733,10.1816,4,-3.35316,-1.31703,4.0864,5.44761,3.60251
469,1,9900015,521,8.55514,1.60995,2.28487,22.2539,4,-0.527995,0.609328,1.93631,2.09545,0.805564
470,1,-9900015,-521,2.22324,2.09265,1.64673,9.14832,4,-0.0311389,0.409206,1.63806,1.68864,0.410376
471,1,9900015,521,10.6709,-2.0936,-0.614267,43.9497,4,0.0822073,-0.0579888,-0.402019,0.413449,0.100385
472,1,9900015,521,6.10689,-1.62157,1.71956,16.0569,4,-0.0273311,0.182347,-0.448384,0.484585,0.184301
472,1,-9900015,-521,9.21774,-2.46866,-1.12046,54.8055,4,0.222131,-0.459533,-2.99159,3.03276,0.51008
474,1,-9900015,-521,22.9156,0.226731,1.5693,23.5071,4,0.0113992,7.55864,1.72869,7.7477,7.55273
475,1,-9900015,-521,6.69066,0.940541,-2.02179,9.87469,4,-0.0543403,-0.11135,0.134501,0.178941,0.121243
477,1,9900015,521,5.93944,-2.82653,-2.54706,50.3248,4,-4.0742,-2.75475,-41.3796,41.6688,4.91784
480,1,-9900015,-521,6.21734,0.436529,-1.52631,6.81919,4,0.0777041,-1.74537,0.787128,1.91609,1.74698
481,1,9900015,521,5.27308,-0.783027,2.03471,6.97393,4,-0.134321,0.268442,-0.259815,0.396894,0.300097
482,1,-9900015,-521,9.62882,-0.377664,1.80124,10.3237,4,-0.937035,3.99407,-1.58646,4.39827,4.10223
483,1,9900015,521,11.4543,0.790438,-3.09347,15.2229,4,-6.59579,-0.317747,5.78036,8.77407,6.60199
484,1,-9900015,-521,13.5263,-5.8415,1.0803,2328.54,4,2.84342,5.32452,-1039.14,1038.77,6.03412
485,1,9900015,521,11.5925,2.50742,1.38518,71.611,4,0.889233,4.73533,29.3708,29.76,4.81757
488,1,-9900015,-521,14.0046,1.71269,1.29693,40.0827,4,1.8767,6.68051,18.6089,19.8584,6.9384
491,1,-9900015,-521,11.9834,1.03046,-1.79436,18.929,4,-0.212405,-0.934577,1.17192,1.51259,0.957575
492,1,-9900015,-521,2.82195,6.13481,2.85126,651.384,4,-0.320299,0.0958547,77.1912,77.0817,0.333936
492,1,9900015,521,9.2816,1.98283,1.90985,34.3465,4,-0.557108,1.57987,5.96759,6.18983,1.67271
493,1,9900015,521,13.0282,-0.150331,0.302829,13.1757,4,3.40679,1.06431,-0.538581,3.60836,3.56797
