variation,axis,mass_GeV,n_events,n_hits,has_sensitivity,peak_N,peak_invf,invf_min,invf_max,invf_min_open,invf_max_open,exclusion_reason,invf_min_sample_ess,invf_min_event_ess,invf_min_max_event_fraction,peak_sample_ess,peak_event_ess,peak_max_event_fraction,invf_max_sample_ess,invf_max_event_ess,invf_max_max_event_fraction
pdf_0046,pdf,2.8,599994,4380,True,8.2778902606871,3.0078825180430956e-08,1.446732339423166e-08,5.619204736284335e-08,False,False,,,,,,,,,,
pdf_0046,pdf,2.85,599994,4443,True,7.392296038160141,2.8281667802300298e-08,1.4524351295387285e-08,5.259012774153775e-08,False,False,,,,,,,,,,
pdf_0046,pdf,2.9,599994,4365,True,6.694371464596949,2.8281667802300298e-08,1.4566157781826212e-08,4.8619561827364224e-08,False,False,,,,,,,,,,
pdf_0046,pdf,2.95,599994,4257,True,5.903152382602573,2.6591887445126912e-08,1.4735636091784848e-08,4.4199021717765616e-08,False,False,,,,,,,,,,
pdf_0046,pdf,3.0,599994,4329,True,5.338321176831781,2.5003068519063217e-08,1.4967740163523173e-08,4.1052376763329254e-08,False,False,,,,,,,,,,
pdf_0046,pdf,3.1,599994,4251,True,4.211842676149572,2.3509178754572845e-08,1.5821693030845892e-08,3.4431527289115326e-08,False,False,,,,,,,,,,
pdf_0046,pdf,3.2,599994,4320,True,3.740988609506256,2.2104546299710197e-08,1.649174078153708e-08,3.0632023021521344e-08,False,False,,,,,,,,,,
pdf_0046,pdf,3.3,599994,4197,False,2.766904499195247,2.2104546299710197e-08,,,False,False,,,,,,,,,,
pdf_0046,pdf,3.4,599994,4214,False,2.410236657957283,2.078383818579755e-08,,,False,False,,,,,,,,,,
pdf_0046,pdf,3.5,599994,4150,False,1.8950794051731428,1.9542040079740516e-08,,,False,False,,,,,,,,,,
pdf_0046,pdf,3.6,533328,3740,False,0.7754896043103433,1.2696351276599728e-08,,,False,False,,,,,,,,,,
pdf_0046,pdf,3.7,533328,3731,False,0.4941135813531515,1.0553861030365231e-08,,,False,False,,,,,,,,,,
pdf_0046,pdf,3.8,533328,3644,False,0.2744431810152119,8.248746552614582e-09,,,False,False,,,,,,,,,,
pdf_0046,pdf,3.9,266664,1799,False,0.1711545749556996,7.292496916841445e-09,,,False,False,,,,,,,,,,
pdf_0046,pdf,4.0,266664,1816,False,0.1333802070271938,6.4471021073238704e-09,,,False,False,,,,,,,,,,
pdf_0046,pdf,4.1,199998,1411,False,0.1051402734366251,6.061898993497572e-09,,,False,False,,,,,,,,,,
pdf_0046,pdf,4.2,199998,1355,False,0.086262781397798,6.061898993497572e-09,,,False,False,,,,,,,,,,
pdf_0046,pdf,4.3,199998,1350,False,0.0603256915175716,5.699711094326075e-09,,,False,False,,,,,,,,,,
pdf_0046,pdf,4.4,133332,922,False,0.0506822610965573,5.359163290848515e-09,,,False,False,,,,,,,,,,
pdf_0046,pdf,4.5,66666,400,False,0.0364595700821276,5.359163290848515e-09,,,False,False,,,,,,,,,,
pdf_0046,pdf,4.6,66666,420,False,0.0326252216127437,5.03896262506515e-09,,,False,False,,,,,,,,,,
pdf_0046,pdf,4.65,66666,448,False,0.0252438475308702,5.03896262506515e-09,,,False,False,,,,,,,,,,
pdf_0046,pdf,4.7,66666,478,False,0.0212705690651487,4.737893390963144e-09,,,False,False,,,,,,,,,,
pdf_0046,pdf,4.75,66666,442,False,0.0147679498144759,4.737893390963144e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,0.22,599994,6240,True,152302.6631557724,2.7004623524206823e-06,8.81046224541819e-08,1.7374664726714868e-05,False,False,,,,,,,,,,
pdf_0047,pdf,0.24,599994,6125,True,85603.43090591747,2.1106426791015547e-06,7.504229788079815e-08,1.41384383393704e-05,False,False,,,,,,,,,,
pdf_0047,pdf,0.26,599994,6022,True,59288.87834146315,1.865962923181746e-06,6.92755777229904e-08,1.1820103170119072e-05,False,False,,,,,,,,,,
pdf_0047,pdf,0.28,599994,6282,True,46489.322207338206,1.6496480740980203e-06,6.418101861782233e-08,1.14305207106293e-05,False,False,,,,,,,,,,
pdf_0047,pdf,0.3,599994,6065,True,36156.31453225748,1.4584098829439864e-06,6.127051178077307e-08,9.362651628920832e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.32,599994,6136,True,30511.910640752216,1.2893412965257158e-06,5.804742075370484e-08,8.288202215605134e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.34,599994,6171,True,25526.2766712678,1.1398722666160524e-06,5.5965596193153314e-08,7.696383908934262e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.36,599994,6117,True,20890.8449114866,1.0717668854455034e-06,5.3763427708181705e-08,6.3600995990270545e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.38,599994,6035,True,18601.192041139653,1.0077306820944618e-06,5.2437439140656305e-08,5.644755400545978e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.4,599994,6142,True,17467.243077729367,9.475205302806548e-07,5.0174394558318634e-08,6.36642193200258e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.42,599994,6103,True,15183.630544092046,8.909078300934143e-07,4.9411145749041686e-08,5.614122748066466e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.44,599994,6141,True,14075.291011130625,8.376776400682924e-07,4.7793899787146264e-08,4.89898663338393e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.46,599994,6118,True,12780.450745518669,7.876278611187062e-07,4.702733751597493e-08,5.26162791851814e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.48,599994,6157,True,11761.238934176965,7.405684692262443e-07,4.513998201421523e-08,4.801047167304819e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.5,599994,6023,True,10523.952806262208,7.405684692262443e-07,4.470798525044318e-08,4.47518083064064e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.52,599994,6075,True,9971.25998853677,6.96320793976389e-07,4.336522179061055e-08,3.978104363222488e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.54,0,0,False,,,,,False,False,unsupported eta resonance,,,,,,,,,
pdf_0047,pdf,0.56,599994,5799,True,8269.05985136702,6.155986501483502e-07,4.226498834680847e-08,3.974930643225279e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.58,599994,5947,True,7871.545725056966,6.155986501483502e-07,4.1642143732500374e-08,3.5673334137118165e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.6,599994,5951,True,7546.347475922119,6.155986501483502e-07,4.0646204327387734e-08,3.512647352651629e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.62,599994,5932,True,6957.52733958103,5.788177037701268e-07,3.9962303253336925e-08,3.7846092351726193e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.64,599994,5925,True,6539.739208337691,5.44234354830026e-07,3.9076269887371265e-08,2.85413230718145e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.66,599994,5810,True,5816.318266467278,5.44234354830026e-07,3.8903009596297186e-08,3.039653247237191e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.68,599994,5875,True,5836.960713442027,5.44234354830026e-07,3.810207886239333e-08,3.100472024554318e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.7,599994,5839,True,5286.594624857494,5.117173007114599e-07,3.8113220305610846e-08,2.865194737260658e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.72,599994,5812,True,5248.924717895649,4.811430839003254e-07,3.7232153153688965e-08,2.767411759979617e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.74,599994,5790,True,4901.0572996238,4.811430839003254e-07,3.7151413574478116e-08,2.638410651369629e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.76,599994,5844,True,4724.604150378075,4.811430839003254e-07,3.6715671229834734e-08,2.802955364120786e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.78,599994,5816,True,4436.107197197079,4.523956232538049e-07,3.5888120091679275e-08,2.6804406663578864e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.8,599994,5665,True,4202.662340658404,4.523956232538049e-07,3.622085207057603e-08,2.3825519543578357e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.82,599994,5767,True,3982.761838566945,4.523956232538049e-07,3.544245217822291e-08,2.291668021647263e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.84,599994,5687,True,3821.255106410342,4.2536577327503834e-07,3.4968848907623714e-08,2.258355793691118e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.86,599994,5638,True,3572.1745335793257,4.2536577327503834e-07,3.482736711270572e-08,2.215920993909326e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.88,599994,5772,True,3457.779008438458,3.999509097203662e-07,3.4277184998627965e-08,2.2167828692087615e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.9,599994,5772,True,3193.426704051395,3.999509097203662e-07,3.3688329185404454e-08,2.0961808968248827e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.92,599994,5682,True,2435.4415252601084,3.535859366535176e-07,3.2374589385349124e-08,1.8692129218389391e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.94,599994,5747,True,828.3178213074478,2.2972275360711513e-07,2.7435200486133263e-08,1.1954146344944468e-06,False,False,,,,,,,,,,
pdf_0047,pdf,0.96,0,0,False,,,,,False,False,unsupported eta-prime resonance,,,,,,,,,
pdf_0047,pdf,0.98,599994,5452,True,255.2426426666084,1.4033215376054846e-07,2.267804048659917e-08,5.51676775358448e-07,False,False,,,,,,,,,,
pdf_0047,pdf,1.0,599994,5623,True,377.05961004348904,1.587336111010209e-07,2.4156139767719862e-08,7.069242823579243e-07,False,False,,,,,,,,,,
pdf_0047,pdf,1.05,599994,5526,True,251.760429890836,1.4033215376054846e-07,2.2760360340147228e-08,5.592267181317204e-07,False,False,,,,,,,,,,
pdf_0047,pdf,1.1,599994,5453,True,104.28452263984894,9.117299484984922e-08,1.916782104344436e-08,3.1302324435190497e-07,False,False,,,,,,,,,,
pdf_0047,pdf,1.15,599994,5486,True,40.52403539941332,5.5695409058001254e-08,1.5680299339965592e-08,1.7527818661391185e-07,False,False,,,,,,,,,,
pdf_0047,pdf,1.2,599994,5524,True,14.613052058298456,3.402299765678064e-08,1.2993645999506408e-08,7.968814640201907e-08,False,False,,,,,,,,,,
pdf_0047,pdf,1.25,599994,5400,True,3.095035547153651,1.5273778503907124e-08,1.3837147509565368e-08,1.7550594922463553e-08,False,False,,,,,,,,,,
pdf_0047,pdf,1.3,599994,5373,False,0.5656043273768503,6.856782936641738e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,1.35,599994,5359,False,1.618741608942678,1.1937766417144358e-08,,,False,False,,,,,,,,,,
pdf_0047,pdf,1.4,599994,5351,True,3.187575795392392,1.6244350109588655e-08,1.3594869160155433e-08,1.903746706309327e-08,False,False,,,,,,,,,,
pdf_0047,pdf,1.45,599994,5214,False,1.3061348683747174,1.0553861030365231e-08,,,False,False,,,,,,,,,,
pdf_0047,pdf,1.5,599994,5254,True,4.58478998147088,1.9542040079740516e-08,1.2070960364154016e-08,2.9856739099182536e-08,False,False,,,,,,,,,,
pdf_0047,pdf,1.55,599994,5197,True,6.0477451415979315,2.2104546299710197e-08,1.210372588084883e-08,3.9579262127585526e-08,False,False,,,,,,,,,,
pdf_0047,pdf,1.6,599994,5147,True,6.768598894186706,2.3509178754572845e-08,1.218237029017622e-08,4.2241062712418e-08,False,False,,,,,,,,,,
pdf_0047,pdf,1.65,599994,4957,True,7.279219989504961,2.5003068519063217e-08,1.2451357147945405e-08,4.649742029510513e-08,False,False,,,,,,,,,,
pdf_0047,pdf,1.7,599994,5106,True,8.575505519861514,2.6591887445126912e-08,1.2137370184840294e-08,5.047146313336396e-08,False,False,,,,,,,,,,
pdf_0047,pdf,1.75,599994,5013,True,8.876244626401942,2.6591887445126912e-08,1.2505746285924008e-08,5.3149015639948575e-08,False,False,,,,,,,,,,
pdf_0047,pdf,1.8,599994,4924,True,10.618358893887406,3.0078825180430956e-08,1.2718989953930746e-08,6.158213708482039e-08,False,False,,,,,,,,,,
pdf_0047,pdf,1.85,599994,4952,True,12.2797356064675,3.199018284775061e-08,1.2870821539479283e-08,6.725385565155708e-08,False,False,,,,,,,,,,
pdf_0047,pdf,1.9,599994,4818,True,14.849588331184629,3.6184987596427426e-08,1.3557963723310035e-08,8.005199365123082e-08,False,False,,,,,,,,,,
pdf_0047,pdf,1.95,599994,4759,True,17.782927219412702,3.8484361094874256e-08,1.3805169006963102e-08,9.067180923548944e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.0,599994,4811,True,21.358505207213177,4.092984818452434e-08,1.4190381895563982e-08,1.0001286277701457e-07,False,False,,,,,,,,,,
pdf_0047,pdf,2.05,599994,4805,True,22.018726036613824,4.3530733647318836e-08,1.4331948792401492e-08,1.0739594687278953e-07,False,False,,,,,,,,,,
pdf_0047,pdf,2.1,599994,4873,True,22.81294733135777,4.3530733647318836e-08,1.4234504807541668e-08,1.1145577015852981e-07,False,False,,,,,,,,,,
pdf_0047,pdf,2.15,599994,4737,True,22.058037744994127,4.3530733647318836e-08,1.4499565739086022e-08,1.0241781747899928e-07,False,False,,,,,,,,,,
pdf_0047,pdf,2.2,599994,4684,True,21.60774866454079,4.3530733647318836e-08,1.4813895773205864e-08,1.076602533714925e-07,False,False,,,,,,,,,,
pdf_0047,pdf,2.25,599994,4720,True,21.068907205269003,4.3530733647318836e-08,1.4739546679242881e-08,1.0332060946728973e-07,False,False,,,,,,,,,,
pdf_0047,pdf,2.3,599994,4621,True,20.50063389329234,4.3530733647318836e-08,1.4818143686239677e-08,9.970231102214903e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.35,599994,4548,True,19.04857108536393,4.092984818452434e-08,1.4991734193634677e-08,9.998820780310385e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.4,599994,4690,True,19.112304051178004,4.092984818452434e-08,1.4861977472040611e-08,9.613370707285385e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.45,599994,4706,True,18.793507726129633,4.092984818452434e-08,1.497905268488469e-08,9.767802493037517e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.5,599994,4509,True,18.141904770242576,4.092984818452434e-08,1.5409150432576104e-08,9.794912765844913e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.55,599994,4501,True,20.554357364910228,4.6296892266272595e-08,1.5537243265375677e-08,1.127631132047569e-07,False,False,,,,,,,,,,
pdf_0047,pdf,2.6,599994,4512,True,13.950169552358656,3.6184987596427426e-08,1.4820279369668322e-08,8.081619330279008e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.65,599994,4423,True,12.277155727985132,3.6184987596427426e-08,1.4634576259895194e-08,7.423929314313623e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.7,599994,4407,True,10.201704324254177,3.199018284775061e-08,1.4491879693859148e-08,6.463829048481715e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.75,599994,4511,True,9.492224268736653,3.199018284775061e-08,1.4351723008535542e-08,6.216128775352127e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.8,599994,4317,True,8.121414395270614,3.0078825180430956e-08,1.4453805741972318e-08,5.686183181987033e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.85,599994,4302,True,7.169850820096494,2.8281667802300298e-08,1.4651611232587304e-08,5.112942768608396e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.9,599994,4403,True,6.565179698164986,2.6591887445126912e-08,1.4530565426068372e-08,4.865795682712314e-08,False,False,,,,,,,,,,
pdf_0047,pdf,2.95,599994,4275,True,5.632771367239587,2.6591887445126912e-08,1.5135993289316506e-08,4.3059692906132776e-08,False,False,,,,,,,,,,
pdf_0047,pdf,3.0,599994,4492,True,5.621570555303637,2.5003068519063217e-08,1.4683723538900508e-08,4.2873635976551455e-08,False,False,,,,,,,,,,
pdf_0047,pdf,3.1,599994,4431,True,4.419143364913183,2.3509178754572845e-08,1.5362060627079595e-08,3.5453742498098034e-08,False,False,,,,,,,,,,
pdf_0047,pdf,3.2,599994,4264,True,3.424413857643391,2.2104546299710197e-08,1.73708791960088e-08,2.810065154743176e-08,False,False,,,,,,,,,,
pdf_0047,pdf,3.3,599994,4331,False,2.8493416905739415,2.078383818579755e-08,,,False,False,,,,,,,,,,
pdf_0047,pdf,3.4,599994,4265,False,2.290666116573924,1.9542040079740516e-08,,,False,False,,,,,,,,,,
pdf_0047,pdf,3.5,599994,4266,False,2.0146962021804056,1.9542040079740516e-08,,,False,False,,,,,,,,,,
pdf_0047,pdf,3.6,533328,3719,False,0.7330905783915473,1.2696351276599728e-08,,,False,False,,,,,,,,,,
pdf_0047,pdf,3.7,533328,3609,False,0.4970096365450211,1.0553861030365231e-08,,,False,False,,,,,,,,,,
pdf_0047,pdf,3.8,533328,3700,False,0.2776626233168797,8.248746552614582e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,3.9,266664,1903,False,0.1904632805008148,7.292496916841445e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,4.0,266664,1911,False,0.144217632231914,6.4471021073238704e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,4.1,199998,1364,False,0.1103087012618364,6.061898993497572e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,4.2,199998,1403,False,0.0791619571566656,5.699711094326075e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,4.3,199998,1366,False,0.0642192534160333,5.699711094326075e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,4.4,133332,989,False,0.050742689331829,5.699711094326075e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,4.5,66666,463,False,0.0411143784853254,5.359163290848515e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,4.6,66666,468,False,0.0347783191417618,5.03896262506515e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,4.65,66666,468,False,0.0293052240276404,5.03896262506515e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,4.7,66666,445,False,0.0219040303472153,5.03896262506515e-09,,,False,False,,,,,,,,,,
pdf_0047,pdf,4.75,66666,469,False,0.0155222979031766,5.03896262506515e-09,,,False,False,,,,,,,,,,
pdf_0048,pdf,0.22,599994,6270,True,142701.35726118466,2.7004623524206823e-06,8.961294295788102e-08,1.762568923695642e-05,False,False,,,,,,,,,,
pdf_0048,pdf,0.24,599994,6397,True,86236.97805971662,2.244763378413224e-06,7.62430609299463e-08,1.5446801508266672e-05,False,False,,,,,,,,,,
pdf_0048,pdf,0.26,599994,6218,True,58603.39319714975,1.865962923181746e-06,6.99375865669261e-08,1.144877290550034e-05,False,False,,,,,,,,,,
pdf_0048,pdf,0.28,599994,6134,True,44021.11631981627,1.6496480740980203e-06,6.526411496433528e-08,1.1489808314288582e-05,False,False,,,,,,,,,,
pdf_0048,pdf,0.3,599994,6232,True,36014.314793457044,1.4584098829439864e-06,6.194480698331536e-08,1.0083835872327456e-05,False,False,,,,,,,,,,
pdf_0048,pdf,0.32,599994,6258,True,29500.014242688776,1.2893412965257158e-06,5.864011024951373e-08,8.517610374950649e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.34,599994,6192,True,25343.891192560204,1.212305401337653e-06,5.6509835266480143e-08,8.289681281370304e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.36,599994,6130,True,20711.97905044265,1.0717668854455034e-06,5.4269577756874155e-08,8.102584184639786e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.38,599994,6202,True,18751.92765810204,1.0077306820944618e-06,5.2832238297188705e-08,6.318246354206568e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.4,599994,6183,True,17058.528049673907,9.475205302806548e-07,5.076468248936003e-08,6.211968704963377e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.42,599994,6213,True,15460.236210855322,8.909078300934143e-07,4.958844405147001e-08,5.290910347766858e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.44,599994,6016,True,13428.400805629024,8.909078300934143e-07,4.9238437908879995e-08,5.651814183018921e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.46,599994,6200,True,12411.860030960586,7.876278611187062e-07,4.7023772642900646e-08,4.986538128776541e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.48,599994,6123,True,11266.120864358258,7.405684692262443e-07,4.607523951935539e-08,4.994429313550647e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.5,599994,6221,True,10982.578845633288,7.405684692262443e-07,4.498218929121503e-08,4.818016252217664e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.52,599994,6120,True,9539.206465379011,6.96320793976389e-07,4.4286485669103733e-08,4.901004882894582e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.54,0,0,False,,,,,False,False,unsupported eta resonance,,,,,,,,,
pdf_0048,pdf,0.56,599994,6010,True,8274.493404009501,6.547168402004742e-07,4.252406850345719e-08,3.793551277942188e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.58,599994,6159,True,7808.0999681252,6.155986501483502e-07,4.214016592894556e-08,3.797996603177862e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.6,599994,6120,True,7506.770822929868,6.155986501483502e-07,4.1147623147093e-08,3.3848845276495407e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.62,599994,6087,True,6798.820078929194,5.788177037701268e-07,4.077364869611985e-08,3.541882995626782e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.64,599994,6041,True,6471.509301767353,5.788177037701268e-07,3.9883225188840016e-08,3.366813093710364e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.66,599994,6132,True,6403.792178930995,5.44234354830026e-07,3.914160676327398e-08,3.2333796652676637e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.68,599994,6111,True,5674.203578539393,5.44234354830026e-07,3.8622871503673885e-08,2.9648554119195495e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.7,599994,6020,True,5473.413084935869,5.117173007114599e-07,3.8490635122040523e-08,3.1344108563838736e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.72,599994,6076,True,5095.0330657131835,4.811430839003254e-07,3.76151668536834e-08,2.990776302055073e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.74,599994,5876,True,4627.4326040988035,4.811430839003254e-07,3.7573726457140024e-08,2.8096643111253916e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.76,599994,6023,True,4716.270039247359,4.811430839003254e-07,3.6976712325883474e-08,2.7402737028877332e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.78,599994,5899,True,4378.997766925701,4.523956232538049e-07,3.6893278179917184e-08,2.597611772022487e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.8,599994,6007,True,4240.431637496363,4.523956232538049e-07,3.6243851233904045e-08,2.617444702757328e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.82,599994,5899,True,3926.890583475262,4.523956232538049e-07,3.6004981633863634e-08,2.8707938209216376e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.84,599994,5951,True,3759.4562670341343,4.2536577327503834e-07,3.543389430222004e-08,2.5271452417064018e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.86,599994,5786,True,3528.6424994864196,4.2536577327503834e-07,3.506497299455094e-08,2.3590848928821973e-06,False,False,,,,,,,,,,
pdf_0048,pdf,0.88,599994,5856,True,3339.161563190885,3.999509097203662e-07,3.4653953339915535e-08,2.178159478352884e-06,False,False,,,,,,,,,,
