event,id,pt,eta,phi,momentum,mass,decay_length,hits_tube,entry_distance,exit_distance,path_length_in_tube,decay_probability,n_particles_in_event,n_particles_hitting_tube,event_decay_prob,particle1_decay_prob,particle2_decay_prob
1222,9900015,9.5609,2.39495,1.36252,52.8661,79,2.0061845650473167,False,,,,0.0,1,0,0.0,0.0,0.0
1223,9900015,20.47,2.51397,-2.31616,127.271,79,4.829732395204811,False,,,,0.0,1,0,0.0,0.0,0.0
1224,9900015,28.3301,3.46516,-1.86565,453.465,79,17.208276831262022,False,,,,0.0,1,0,0.0,0.0,0.0
1225,-9900015,4.58518,-2.05948,-2.69924,18.2706,79,0.6933402636879495,False,,,,0.0,1,0,0.0,0.0,0.0
1226,-9900015,8.65494,3.14453,1.20403,100.621,79,3.8184072046098736,False,,,,0.0,1,0,0.0,0.0,0.0
1227,9900015,5.84929,4.41506,0.746241,241.864,79,9.178354817938228,False,,,,0.0,1,0,0.0,0.0,0.0
1228,9900015,9.4795,-2.11644,2.78965,39.918,79,1.5148247263853163,False,,,,0.0,1,0,0.0,0.0,0.0
1229,9900015,8.82654,-3.43205,-0.0641801,136.689,79,5.187130543235696,False,,,,0.0,1,0,0.0,0.0,0.0
1230,9900015,6.77013,5.71999,2.24658,1032.12,79,39.16731541151392,False,,,,0.0,1,0,0.0,0.0,0.0
1232,9900015,32.7486,-2.48084,-0.538081,197.064,79,7.478265942191392,False,,,,0.0,1,0,0.0,0.0,0.0
1233,-9900015,6.52754,-5.04656,-0.0149166,507.495,79,19.258629553507596,False,,,,0.0,1,0,0.0,0.0,0.0
1234,9900015,5.42127,5.41176,-1.06717,607.263,79,23.04466676233595,False,,,,0.0,1,0,0.0,0.0,0.0
1235,-9900015,31.9942,4.39856,-0.19012,1301.3,79,49.382269062708865,False,,,,0.0,1,0,0.0,0.0,0.0
1236,-9900015,17.5479,-3.90209,2.13645,434.537,79,16.48998928125899,False,,,,0.0,1,0,0.0,0.0,0.0
1237,9900015,3.27113,6.18065,-1.46812,790.48,79,29.99746103795443,False,,,,0.0,1,0,0.0,0.0,0.0
1238,9900015,3.74918,7.18656,0.353859,2477.37,79,94.01225843993164,False,,,,0.0,1,0,0.0,0.0,0.0
1239,-9900015,10.2561,5.61255,-0.0425378,1404.3,79,53.290955540430375,False,,,,0.0,1,0,0.0,0.0,0.0
1240,-9900015,29.2783,-1.97669,0.223662,107.705,79,4.087233758087342,False,,,,0.0,1,0,0.0,0.0,0.0
1241,9900015,31.0076,-2.32189,-1.86428,159.581,79,6.055845600012405,False,,,,0.0,1,0,0.0,0.0,0.0
1242,9900015,12.4792,-3.18407,1.14132,150.913,79,5.726908761285316,False,,,,0.0,1,0,0.0,0.0,0.0
1243,9900015,42.1575,-4.25163,2.217,1480.45,79,56.18072714507595,False,,,,0.0,1,0,0.0,0.0,0.0
1244,9900015,171.057,1.98078,-0.49674,631.744,79,23.973681846424302,False,,,,0.0,1,0,0.0,0.0,0.0
1245,9900015,37.4147,1.51132,2.84885,88.9224,79,3.374463907248,False,,,,0.0,1,0,0.0,0.0,0.0
1246,9900015,6.03896,-5.09119,3.05741,490.933,79,18.630127947254934,False,,,,0.0,1,0,0.0,0.0,0.0
1247,-9900015,3.57604,4.46156,-0.92441,154.903,79,5.878322926781519,False,,,,0.0,1,0,0.0,0.0,0.0
1248,9900015,6.6496,1.31565,-2.83871,13.2841,79,0.5041105052301013,False,,,,0.0,1,0,0.0,0.0,0.0
1249,9900015,17.411,6.07365,1.89766,3780.5,79,143.46397309734175,False,,,,0.0,1,0,0.0,0.0,0.0
1250,9900015,18.2927,-5.43494,2.42744,2097.11,79,79.58199513878229,False,,,,0.0,1,0,0.0,0.0,0.0
1251,9900015,29.8151,1.83627,-0.981806,95.8932,79,3.6389947004412146,False,,,,0.0,1,0,0.0,0.0,0.0
1252,9900015,67.0031,2.72788,-1.04394,514.777,79,19.534969892641268,False,,,,0.0,1,0,0.0,0.0,0.0
1253,9900015,7.25039,2.60797,2.97352,49.4661,79,1.8771599628701015,False,,,,0.0,1,0,0.0,0.0,0.0
1254,-9900015,12.3575,2.91477,-2.17807,114.299,79,4.33746558948633,False,,,,0.0,1,0,0.0,0.0,0.0
1255,-9900015,11.952,5.07963,-2.64184,960.466,79,36.44815986904152,False,,,,0.0,1,0,0.0,0.0,0.0
1256,9900015,1.95003,7.69946,1.72894,2152.02,79,81.6657424639443,False,,,,0.0,1,0,0.0,0.0,0.0
1257,9900015,2.83702,-4.35981,2.08853,111.005,79,4.21246351902405,False,,,,0.0,1,0,0.0,0.0,0.0
1258,9900015,12.6807,3.85394,2.36067,299.262,79,11.35651779316405,False,,,,0.0,1,0,0.0,0.0,0.0
1259,9900015,2.69904,4.45221,1.62739,115.827,79,4.395450763641266,False,,,,0.0,1,0,0.0,0.0,0.0
1260,-9900015,24.8495,-3.05679,1.05276,264.725,79,10.04589347393038,False,,,,0.0,1,0,0.0,0.0,0.0
1261,9900015,2.07157,2.81106,-2.08621,17.2849,79,0.6559345135802784,False,,,,0.0,1,0,0.0,0.0,0.0
1262,-9900015,6.8788,2.77399,-0.728413,55.3221,79,2.099385865914152,False,,,,0.0,1,0,0.0,0.0,0.0
1263,-9900015,29.9088,2.05363,-0.696374,118.505,79,4.497076612062025,False,,,,0.0,1,0,0.0,0.0,0.0
1264,9900015,61.5857,1.02652,1.16616,96.985,79,3.680426777105063,False,,,,0.0,1,0,0.0,0.0,0.0
1265,9900015,18.6612,4.41286,1.66344,769.933,79,29.217735008267596,False,,,,0.0,1,0,0.0,0.0,0.0
1266,-9900015,32.8015,-2.80659,-0.400596,272.479,79,10.340145463719239,False,,,,0.0,1,0,0.0,0.0,0.0
1267,9900015,27.5836,-2.86831,0.944045,243.619,79,9.244954281709115,False,,,,0.0,1,0,0.0,0.0,0.0
1268,-9900015,5.44048,-6.78398,1.04899,2403.55,79,91.2109066361899,False,,,,0.0,1,0,0.0,0.0,0.0
1269,-9900015,2.74687,-3.4868,-0.381791,44.9277,79,1.704934888010962,False,,,,0.0,1,0,0.0,0.0,0.0
1270,9900015,1.97066,-5.85736,0.607883,344.671,79,13.079717252065569,False,,,,0.0,1,0,0.0,0.0,0.0
1271,-9900015,10.1333,-4.2974,1.31958,372.509,79,14.13612515659772,False,,,,0.0,1,0,0.0,0.0,0.0
1272,-9900015,15.5249,3.62936,0.151342,292.762,79,11.10985311253114,False,,,,0.0,1,0,0.0,0.0,0.0
1273,9900015,21.4493,0.159708,-2.12675,21.7234,79,0.8243685420401519,False,,,,0.0,1,0,0.0,0.0,0.0
1274,9900015,12.6392,-4.51594,-0.666595,578.082,79,21.937294139943802,False,,,,0.0,1,0,0.0,0.0,0.0
1275,-9900015,3.5262,5.91034,-0.412655,650.295,79,24.677662844950632,False,,,,0.0,1,0,0.0,0.0,0.0
1276,9900015,2.8189,-6.6673,-1.00913,1108.2,79,42.05443062729114,False,,,,0.0,1,0,0.0,0.0,0.0
1277,-9900015,6.02853,-4.96423,2.71717,431.661,79,16.380849647182025,False,,,,0.0,1,0,0.0,0.0,0.0
1278,9900015,24.714,0.966509,1.14477,37.1842,79,1.4110813565523541,False,,,,0.0,1,0,0.0,0.0,0.0
1279,9900015,35.195,4.37959,-2.04907,1404.59,79,53.301960580027846,False,,,,0.0,1,0,0.0,0.0,0.0
1280,-9900015,5.03111,4.15223,-0.929962,159.968,79,6.070531635613165,False,,,,0.0,1,0,0.0,0.0,0.0
1281,9900015,31.2484,-1.35398,0.543387,64.5441,79,2.4493461251136455,False,,,,0.0,1,0,0.0,0.0,0.0
1282,9900015,48.5156,-2.1492,2.11595,210.911,79,8.003737608764304,False,,,,0.0,1,0,0.0,0.0,0.0
1283,9900015,16.3768,-1.79094,-2.23062,50.4562,79,1.9147326859923548,False,,,,0.0,1,0,0.0,0.0,0.0
1284,-9900015,298.099,0.885656,1.16057,422.856,79,16.046713875955444,False,,,,0.0,1,0,0.0,0.0,0.0
1285,9900015,11.2074,-2.59838,1.2436,75.7417,79,2.874277267860582,False,,,,0.0,1,0,0.0,0.0,0.0
1286,-9900015,42.8107,3.49183,-0.00887294,703.735,79,26.70562600387721,False,,,,0.0,1,0,0.0,0.0,0.0
1287,9900015,7.04777,4.60026,-0.116493,350.698,79,13.308432333630886,False,,,,0.0,1,0,0.0,0.0,0.0
1288,-9900015,12.6629,2.34055,1.67536,66.374,79,2.518787924973671,False,,,,0.0,1,0,0.0,0.0,0.0
1289,9900015,10.5978,2.80577,3.09544,87.9632,79,3.3380637900690635,False,,,,0.0,1,0,0.0,0.0,0.0
1290,9900015,32.9317,-3.84189,1.93945,767.884,79,29.139978711249626,False,,,,0.0,1,0,0.0,0.0,0.0
1292,9900015,10.1478,5.19819,-2.02174,918.12,79,34.84119639733671,False,,,,0.0,1,0,0.0,0.0,0.0
1293,9900015,3.40426,-2.04098,-1.85866,13.3243,79,0.5056360314087847,False,,,,0.0,1,0,0.0,0.0,0.0
1294,-9900015,6.04355,4.45176,0.732518,259.236,79,9.837594638238986,False,,,,0.0,1,0,0.0,0.0,0.0
1295,9900015,0.206072,-6.41927,-1.49286,63.2185,79,2.399041709629494,False,,,,0.0,1,0,0.0,0.0,0.0
1296,-9900015,14.7371,-2.70918,-0.546911,111.143,79,4.21770039993595,False,,,,0.0,1,0,0.0,0.0,0.0
1297,-9900015,43.0696,-0.735856,0.160315,55.2661,79,2.0972607548194686,False,,,,0.0,1,0,0.0,0.0,0.0
1298,9900015,28.9142,1.64288,1.76744,77.5402,79,2.942527487571089,False,,,,0.0,1,0,0.0,0.0,0.0
1299,-9900015,17.4609,-2.5985,1.13738,118.018,79,4.478595735220759,False,,,,0.0,1,0,0.0,0.0,0.0
1300,-9900015,46.4872,0.552022,2.64111,53.7518,79,2.0397954739144812,False,,,,0.0,1,0,0.0,0.0,0.0
1301,-9900015,3.26842,-5.19356,-1.59513,294.344,79,11.16988750095595,False,,,,0.0,1,0,0.0,0.0,0.0
1302,9900015,6.45216,4.71719,-2.31605,360.876,79,13.69467127508962,False,,,,0.0,1,0,0.0,0.0,0.0
1303,9900015,5.69285,-5.96762,-2.26362,1111.75,79,42.189147491329116,False,,,,0.0,1,0,0.0,0.0,0.0
1304,9900015,6.13021,6.64383,-1.07152,2354.1,79,89.3343576427595,False,,,,0.0,1,0,0.0,0.0,0.0
1305,9900015,13.3804,4.42715,2.17809,560.003,79,21.251224792072655,False,,,,0.0,1,0,0.0,0.0,0.0
1306,9900015,18.6235,1.18058,0.729431,33.1811,79,1.2591700668536456,False,,,,0.0,1,0,0.0,0.0,0.0
1307,9900015,6.90048,-6.36862,-0.545161,2012.36,79,76.36586718745316,False,,,,0.0,1,0,0.0,0.0,0.0
1308,-9900015,25.0576,3.50661,1.7016,418.026,79,15.863423044038987,False,,,,0.0,1,0,0.0,0.0,0.0
1309,9900015,5.8197,-6.07271,0.928772,1262.46,79,47.90835272489621,False,,,,0.0,2,0,0.0,0.0,0.0
1309,9900015,5.80394,-6.07547,0.92723,1262.52,79,47.9106296296405,False,,,,0.0,2,0,0.0,0.0,0.0
1310,-9900015,32.6649,2.65905,3.06158,234.415,79,8.895677093932912,False,,,,0.0,1,0,0.0,0.0,0.0
1311,-9900015,1.32177,4.79437,1.55208,79.8589,79,3.0305184714147093,False,,,,0.0,1,0,0.0,0.0,0.0
1312,9900015,8.45117,4.17947,-1.71579,276.127,79,10.478581272172912,False,,,,0.0,1,0,0.0,0.0,0.0
1313,9900015,6.61501,-5.26647,1.03544,640.786,79,24.316811391390882,False,,,,0.0,1,0,0.0,0.0,0.0
1314,9900015,19.7185,-2.84919,-0.431761,170.877,79,6.484510866540001,False,,,,0.0,1,0,0.0,0.0,0.0
1315,9900015,37.036,2.65005,0.388319,263.425,79,9.996560537803798,False,,,,0.0,1,0,0.0,0.0,0.0
1316,-9900015,2.53076,-4.80652,-0.718015,154.773,79,5.873389633168861,False,,,,0.0,1,0,0.0,0.0,0.0
1317,-9900015,4.61345,6.72076,-1.88668,1913.31,79,72.60707693873164,False,,,,0.0,1,0,0.0,0.0,0.0
1318,9900015,23.6261,-0.382083,-0.119586,25.3718,79,0.9628195298587847,False,,,,0.0,1,0,0.0,0.0,0.0
1319,-9900015,42.173,-2.46263,-1.36023,249.26,79,9.459021276086075,False,,,,0.0,1,0,0.0,0.0,0.0
1320,9900015,7.23877,6.04282,-2.57791,1524.05,79,57.83527792593671,False,,,,0.0,1,0,0.0,0.0,0.0
1321,9900015,43.3219,1.97834,-1.00432,159.62,79,6.0573255880962025,False,,,,0.0,1,0,0.0,0.0,0.0
1322,9900015,10.8316,2.85062,-0.868541,93.998,79,3.5670748692511394,False,,,,0.0,1,0,0.0,0.0,0.0
1323,9900015,50.1742,0.914865,-3.09966,72.6775,79,2.757995742568987,False,,,,0.0,1,0,0.0,0.0,0.0
1324,-9900015,5.00352,3.52077,1.85382,84.6599,79,3.2127087993714176,False,,,,0.0,1,0,0.0,0.0,0.0
1325,-9900015,4.59569,-1.25921,1.13563,8.74679,79,0.33192679414048354,False,,,,0.0,1,0,0.0,0.0,0.0
1326,9900015,3.8698,-5.47384,0.304769,461.238,79,17.503249840886582,False,,,,0.0,1,0,0.0,0.0,0.0
1327,9900015,12.3689,-2.98839,-0.254043,123.095,79,4.671259825001266,False,,,,0.0,1,0,0.0,0.0,0.0
1328,-9900015,18.37,2.31384,0.611848,93.798,79,3.559485186770127,False,,,,0.0,1,0,0.0,0.0,0.0
1329,9900015,8.43025,-5.77156,-2.25112,1353.23,79,51.35293011890379,False,,,,0.0,1,0,0.0,0.0,0.0
1330,-9900015,4.19901,-4.99534,2.94754,310.16,79,11.77007959155443,False,,,,0.0,1,0,0.0,0.0,0.0
1331,9900015,9.94709,-5.46181,0.366753,1171.41,79,44.45314977541519,False,,,,0.0,1,0,0.0,0.0,0.0
1332,-9900015,82.3225,1.63756,-2.97867,219.681,79,8.336545185556709,False,,,,0.0,1,0,0.0,0.0,0.0
1333,9900015,5.61136,3.30552,-2.0375,76.5935,79,2.9066017255472154,False,,,,0.0,1,0,0.0,0.0,0.0
1334,9900015,2.48504,-7.01695,-2.89712,1385.88,79,52.59194578392912,False,,,,0.0,1,0,0.0,0.0,0.0
1335,9900015,2.19735,5.70004,2.67488,328.374,79,12.461271975100253,False,,,,0.0,1,0,0.0,0.0,0.0
1336,9900015,41.7523,-1.41736,-0.822464,91.1988,79,3.4608496732468867,False,,,,0.0,1,0,0.0,0.0,0.0
1337,9900015,9.58931,1.47172,-1.94715,21.9894,79,0.8344628197398988,True,23.056737622592948,26.104340103821542,3.0476024812285942,9.744414261010318e-13,1,1,9.744427487134999e-13,9.744414261010318e-13,0.0
1338,-9900015,12.4289,-5.06415,2.65084,983.453,79,37.32048002499671,False,,,,0.0,1,0,0.0,0.0,0.0
1339,9900015,16.8207,-1.41,-1.63463,36.5016,79,1.3851777702446584,False,,,,0.0,1,0,0.0,0.0,0.0
1340,9900015,21.4416,-2.31609,-0.466023,109.723,79,4.16381365432076,False,,,,0.0,1,0,0.0,0.0,0.0
1341,9900015,40.5601,1.70467,2.51353,115.219,79,4.372378128898987,False,,,,0.0,1,0,0.0,0.0,0.0
1342,-9900015,15.8453,2.08632,-1.94143,64.8021,79,2.4591368155141518,False,,,,0.0,1,0,0.0,0.0,0.0
1343,9900015,6.1719,2.7647,2.3706,49.1818,79,1.866371229223342,False,,,,0.0,1,0,0.0,0.0,0.0
1344,-9900015,1.65131,6.7732,0.0274469,721.707,79,27.387634871621007,False,,,,0.0,2,0,0.0,0.0,0.0
1344,-9900015,1.64952,6.77429,0.0275481,721.716,79,27.38797640733266,False,,,,0.0,2,0,0.0,0.0,0.0
1345,9900015,48.8758,-3.02843,0.239261,506.185,79,19.208917133256964,False,,,,0.0,1,0,0.0,0.0,0.0
1346,-9900015,2.5482,-4.75294,0.0882951,147.711,79,5.605397944764304,False,,,,0.0,1,0,0.0,0.0,0.0
1347,-9900015,6.45672,4.24179,2.04718,224.521,79,8.520215501597216,False,,,,0.0,1,0,0.0,0.0,0.0
1348,9900015,8.79722,-4.28854,3.13705,320.542,79,12.164060009143796,False,,,,0.0,1,0,0.0,0.0,0.0
1349,9900015,41.4438,3.63059,0.231755,782.492,79,29.694329119662786,False,,,,0.0,1,0,0.0,0.0,0.0
1350,9900015,2.50637,5.67552,2.3305,365.485,79,13.869575507864559,False,,,,0.0,1,0,0.0,0.0,0.0
1351,9900015,15.54,0.696686,0.474961,19.4664,79,0.7387189752419241,False,,,,0.0,1,0,0.0,0.0,0.0
1352,-9900015,8.96876,4.70783,-2.8557,496.96,79,18.858843028820253,False,,,,0.0,1,0,0.0,0.0,0.0
1353,9900015,10.5895,5.46801,0.393802,1254.82,79,47.61842685412152,False,,,,0.0,1,0,0.0,0.0,0.0
1354,9900015,21.7714,4.91065,0.6866,1477.57,79,56.07143571734937,False,,,,0.0,1,0,0.0,0.0,0.0
1355,-9900015,20.3437,5.2916,0.696855,2020.8,79,76.6861517881519,False,,,,0.0,1,0,0.0,0.0,0.0
1356,-9900015,3.29929,5.73184,1.06309,508.981,79,19.31502089434152,False,,,,0.0,1,0,0.0,0.0,0.0
1357,9900015,37.4483,4.45029,0.417688,1603.97,79,60.86811504534936,False,,,,0.0,1,0,0.0,0.0,0.0
1358,-9900015,8.55919,-5.70324,-1.41894,1283.2,79,48.69540279817723,False,,,,0.0,1,0,0.0,0.0,0.0
1359,9900015,8.17601,3.09306,0.334755,90.3034,79,3.4268706647793925,False,,,,0.0,1,0,0.0,0.0,0.0
1360,9900015,8.6001,5.48251,1.14057,1033.96,79,39.23714049033924,False,,,,0.0,1,0,0.0,0.0,0.0
1361,9900015,3.53842,0.368062,-2.07388,3.78081,79,0.14347573710518732,False,,,,0.0,1,0,0.0,0.0,0.0
1362,-9900015,9.5933,0.339485,2.47475,10.1514,79,0.3852295136887595,False,,,,0.0,1,0,0.0,0.0,0.0
1363,-9900015,17.7588,1.80767,1.58654,55.5872,79,2.1094459900427345,False,,,,0.0,1,0,0.0,0.0,0.0
1364,9900015,9.23382,5.88254,-2.92814,1656.18,79,62.849401657017715,False,,,,0.0,1,0,0.0,0.0,0.0
1365,-9900015,3.27002,5.76781,-0.42062,522.938,79,19.844666886278986,False,,,,0.0,1,0,0.0,0.0,0.0
1366,-9900015,6.19705,-5.69138,-0.119767,918.113,79,34.84093075844987,False,,,,0.0,1,0,0.0,0.0,0.0
1367,9900015,49.9177,0.203077,-1.07479,50.9505,79,1.9334905862441774,False,,,,0.0,1,0,0.0,0.0,0.0
1368,-9900015,1.33114,-4.27194,0.268619,47.7041,79,1.8102948602123794,False,,,,0.0,1,0,0.0,0.0,0.0
1369,-9900015,4.77531,4.62463,-0.519808,243.479,79,9.239641503972406,False,,,,0.0,1,0,0.0,0.0,0.0
1370,-9900015,4.83638,5.46361,0.881341,570.578,79,21.6525292532562,False,,,,0.0,1,0,0.0,0.0,0.0
1371,9900015,6.02664,-0.700423,1.79161,7.56639,79,0.2871324881375468,False,,,,0.0,1,0,0.0,0.0,0.0
1372,-9900015,2.83824,4.13226,-0.531996,88.4599,79,3.3569127665106584,False,,,,0.0,1,0,0.0,0.0,0.0
1373,-9900015,4.30966,-4.82718,2.56765,269.066,79,10.210627532180757,False,,,,0.0,1,0,0.0,0.0,0.0
1374,9900015,3.73058,4.86082,2.12681,240.879,79,9.14097563171924,False,,,,0.0,1,0,0.0,0.0,0.0
1375,9900015,22.7938,2.6793,-0.250467,166.89,79,6.333210546281013,False,,,,0.0,2,0,0.0,0.0,0.0
1375,9900015,21.5537,2.74617,-0.272242,168.626,79,6.399088990216203,False,,,,0.0,2,0,0.0,0.0,0.0
1376,-9900015,17.9954,-5.43905,-0.591726,2071.53,79,78.61127474946078,False,,,,0.0,1,0,0.0,0.0,0.0
1377,9900015,1.97039,-5.78635,-2.4391,321.0,79,12.181440382025317,False,,,,0.0,1,0,0.0,0.0,0.0
1378,9900015,5.7677,-5.91886,2.34202,1072.76,79,40.7095388916557,False,,,,0.0,1,0,0.0,0.0,0.0
1379,9900015,5.19513,-5.82735,1.95732,881.771,79,33.46180955482507,False,,,,0.0,1,0,0.0,0.0,0.0
1380,-9900015,1.86258,-5.26014,-2.82764,179.286,79,6.8036190664541785,False,,,,0.0,1,0,0.0,0.0,0.0
1381,9900015,8.30029,-0.824379,2.6404,11.2841,79,0.4282136804199747,False,,,,0.0,1,0,0.0,0.0,0.0
1382,9900015,7.91418,5.8447,-3.1309,1366.78,79,51.86713110699241,False,,,,0.0,1,0,0.0,0.0,0.0
1383,-9900015,8.2913,-3.69387,0.441186,166.758,79,6.328201355843544,False,,,,0.0,1,0,0.0,0.0,0.0
1384,9900015,18.4719,-5.07919,2.11168,1483.75,79,56.30595690601266,False,,,,0.0,1,0,0.0,0.0,0.0
1385,9900015,5.62408,3.10313,0.438818,62.7436,79,2.3810200085783295,False,,,,0.0,1,0,0.0,0.0,0.0
1386,9900015,40.7324,3.22675,-1.19686,513.988,79,19.505028595253677,False,,,,0.0,1,0,0.0,0.0,0.0
1387,9900015,54.2327,3.19971,-2.62907,666.148,79,25.2792590268081,False,,,,0.0,1,0,0.0,0.0,0.0
1388,9900015,24.4181,4.43116,-1.16739,1026.05,79,38.93696854821519,False,,,,0.0,1,0,0.0,0.0,0.0
1389,9900015,27.5754,-4.52834,1.87121,1276.95,79,48.45822522064558,False,,,,0.0,1,0,0.0,0.0,0.0
1390,9900015,1.09035,-4.68732,0.616785,59.1903,79,2.2461779147794174,False,,,,0.0,1,0,0.0,0.0,0.0
1391,9900015,11.6761,-2.20487,-1.38781,53.5897,79,2.0336440362636203,False,,,,0.0,1,0,0.0,0.0,0.0
1392,-9900015,2.44602,6.87709,2.45582,1186.08,79,45.009852985397465,False,,,,0.0,1,0,0.0,0.0,0.0
1393,9900015,4.33888,5.15532,1.79674,376.089,79,14.271980473007849,False,,,,0.0,1,0,0.0,0.0,0.0
1394,9900015,12.4566,4.64418,0.645909,647.667,79,24.577934417150125,False,,,,0.0,1,0,0.0,0.0,0.0
1395,-9900015,9.51603,-2.2131,2.23634,44.0278,79,1.6707851116876453,False,,,,0.0,1,0,0.0,0.0,0.0
1396,9900015,2.41743,-2.8562,0.61028,21.0954,79,0.8005369390497722,False,,,,0.0,1,0,0.0,0.0,0.0
1397,-9900015,7.32245,3.51628,0.827063,123.341,79,4.680595134452911,False,,,,0.0,1,0,0.0,0.0,0.0
1398,-9900015,5.85684,6.91498,-2.12864,2949.66,79,111.934914134719,False,,,,0.0,1,0,0.0,0.0,0.0
1399,-9900015,5.52519,-6.36817,2.59594,1610.57,79,61.11857456722278,False,,,,0.0,1,0,0.0,0.0,0.0
1400,9900015,3.88609,2.23301,-2.05524,18.3328,79,0.6957006549395442,False,,,,0.0,1,0,0.0,0.0,0.0
1401,-9900015,15.2824,2.9219,0.630548,142.358,79,5.40226009316,False,,,,0.0,1,0,0.0,0.0,0.0
1402,-9900015,34.2275,-1.76809,-0.732235,103.201,79,3.9163141086149365,False,,,,0.0,1,0,0.0,0.0,0.0
1403,9900015,9.74695,3.82428,-1.29329,223.311,79,8.47429792258709,False,,,,0.0,1,0,0.0,0.0,0.0
1404,-9900015,11.2089,-4.73,1.42736,635.009,79,24.09758341292684,False,,,,0.0,1,0,0.0,0.0,0.0
1405,-9900015,2.60484,-4.07924,-0.303109,76.9955,79,2.9218569873340514,False,,,,0.0,1,0,0.0,0.0,0.0
1406,-9900015,47.3124,-1.12881,0.45151,80.7952,79,3.0660495699495693,False,,,,0.0,1,0,0.0,0.0,0.0
1407,-9900015,45.1251,-2.23531,2.47488,213.36,79,8.096673270744304,False,,,,0.0,1,0,0.0,0.0,0.0
1408,9900015,6.71357,-3.52928,2.5198,114.563,79,4.347483970361266,False,,,,0.0,1,0,0.0,0.0,0.0
1409,9900015,4.34328,3.34306,-0.847464,61.5466,79,2.3355957589294682,False,,,,0.0,1,0,0.0,0.0,0.0
1410,9900015,32.2629,-2.11824,-0.0443156,136.097,79,5.164665083091899,False,,,,0.0,1,0,0.0,0.0,0.0
1411,-9900015,4.30619,4.51566,-0.357245,196.899,79,7.472004454144557,False,,,,0.0,1,0,0.0,0.0,0.0
1412,-9900015,6.29811,-4.60621,-1.83501,315.265,79,11.963806236882277,False,,,,0.0,1,0,0.0,0.0,0.0
1413,9900015,3.04756,4.5481,-1.52153,143.942,79,5.462370378409621,False,,,,0.0,1,0,0.0,0.0,0.0
1414,-9900015,23.9059,3.57645,-1.2413,427.608,79,16.227044731704307,False,,,,0.0,1,0,0.0,0.0,0.0
1415,9900015,18.6747,-0.817084,1.90891,25.2632,79,0.9586983322715951,False,,,,0.0,1,0,0.0,0.0,0.0
1416,-9900015,10.4384,4.82536,-1.03242,650.521,79,24.68623918615418,False,,,,0.0,1,0,0.0,0.0,0.0
1417,-9900015,3.8559,0.732412,-0.305093,4.93717,79,0.18735776327390635,False,,,,0.0,1,0,0.0,0.0,0.0
1418,9900015,5.55155,-6.81428,1.96174,2528.08,79,95.93662243299238,False,,,,0.0,1,0,0.0,0.0,0.0
1419,-9900015,10.838,3.72949,0.0835572,225.873,79,8.57152175516886,False,,,,0.0,1,0,0.0,0.0,0.0
1420,-9900015,2.39184,7.2017,1.30546,1604.58,79,60.891263576916465,False,,,,0.0,1,0,0.0,0.0,0.0
1421,9900015,14.7666,-3.57976,2.07857,265.007,79,10.056594926228609,False,,,,0.0,1,0,0.0,0.0,0.0
1422,9900015,11.3627,-2.93221,-2.91284,106.936,79,4.058051428947849,False,,,,0.0,1,0,0.0,0.0,0.0
1423,-9900015,26.1381,-3.10577,0.798636,292.369,79,11.094939386455952,False,,,,0.0,1,0,0.0,0.0,0.0
1424,9900015,8.70169,-3.71474,-1.03913,178.699,79,6.781343348372406,False,,,,0.0,1,0,0.0,0.0,0.0
1425,-9900015,13.344,-4.11543,-2.28156,408.959,79,15.51934478876228,False,,,,0.0,1,0,0.0,0.0,0.0
1426,-9900015,5.85787,4.01928,-0.557237,163.08,79,6.188627095017723,False,,,,0.0,1,0,0.0,0.0,0.0
1427,9900015,4.75473,3.21854,0.438688,59.5095,79,2.2582910480191143,False,,,,0.0,1,0,0.0,0.0,0.0
1428,-9900015,11.1684,-4.65375,1.15491,586.271,79,22.248053689128863,False,,,,0.0,1,0,0.0,0.0,0.0
1429,9900015,3.23701,-4.65072,0.344493,169.409,79,6.428802597129367,False,,,,0.0,1,0,0.0,0.0,0.0
1430,9900015,2.36111,-6.64895,-2.76145,911.36,79,34.58466512947848,False,,,,0.0,1,0,0.0,0.0,0.0
1431,9900015,8.47956,-2.36683,0.657746,45.6087,79,1.7307777568588105,False,,,,0.0,1,0,0.0,0.0,0.0
1432,-9900015,6.3573,-6.58746,2.78059,2307.51,79,87.56634110880762,False,,,,0.0,1,0,0.0,0.0,0.0
1433,9900015,9.94779,-2.22103,-1.56113,46.3831,79,1.7601650074252913,False,,,,0.0,1,0,0.0,0.0,0.0
1434,9900015,0.468197,-8.10546,-2.57579,775.455,79,29.427286141568356,False,,,,0.0,1,0,0.0,0.0,0.0
1435,9900015,1.56516,7.45877,1.01762,1357.79,79,51.52597487947089,False,,,,0.0,1,0,0.0,0.0,0.0
1436,-9900015,10.2569,-3.18507,-2.96129,124.162,79,4.711750781037469,False,,,,0.0,1,0,0.0,0.0,0.0
1437,-9900015,33.3311,-1.71605,1.885,95.6988,79,3.631617529069671,False,,,,0.0,1,0,0.0,0.0,0.0
1438,9900015,16.8836,-2.52505,2.96333,106.126,79,4.027313214899747,False,,,,0.0,2,0,0.0,0.0,0.0
1438,9900015,16.9109,-2.522,2.95901,105.979,79,4.021734798276204,False,,,,0.0,2,0,0.0,0.0,0.0
